uni,major,minor,course,fee,success_rate,round1,round2,round3,round4,lat,lon
สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,คณะเทคโนโลยีการเกษตร,เกษตรศาสตร์,วท.บ. การจัดการสมาร์ตฟาร์ม วศ.บ. วิศวกรรมเกษตรอัจฉริยะ หลักสูตรสองปริญญา (Double Degree - ภาษาไทย ปกติ) วิทยาเขต ลาดกระบัง,320000,0,47,80,40,40,13.7293,100.7797
สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,คณะสถาปัตยกรรม ศิลปะและการออกแบบ,สถาปัตยกรรม,วศ.บ. วิศวกรรมโยธา วท.บ. สถาปัตยกรรม (หลักสูตรนานาชาติ) หลักสูตรสองปริญญา (Double Degree - นานาชาติ พิเศษ) วิทยาเขต ลาดกระบัง,126000,0,40,40,20,5,13.7293,100.7797
สถาบันเทคโนโลยีจิตรลดา,คณะเทคโนโลยีอุตสาหกรรม,เทคโนโลยีไฟฟ้า,เทคโนโลยีบัณฑิต สาขาวิชาวิศวกรรมเทคโนโลยีไฟฟ้า (ภาษาไทย ปกติ),252000,0,30,30,30,0,13.767,100.5101
มหาวิทยาลัยมหิดล,คณะวิทยาศาสตร์,วัสดุศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์และวิศวกรรมนาโน (หลักสูตรนานาชาติ) (นานาชาติ) วิทยาเขต ศาลายา,600000,40,20,20,40,20,13.7925,100.3233
มหาวิทยาลัยพะเยา,คณะพลังงานและสิ่งแวดล้อม,วิทยาศาสตร์สิ่งแวดล้อม,การจัดการศึกษาหลักสูตรระดับปริญญาตรีควบปริญญาโท (หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาการจัดการพลังงานและสิ่งแวดล้อม และหลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาการจัดการพลังงานและนวัตกรรม) (Double Degree - ภาษาไทย ปกติ),512,0,10,10,20,0,19.0294,99.8955
มหาวิทยาลัยบูรพา,คณะโลจิสติกส์,โลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน แขนงวิชาวิศวกรรมโซ่อุปทาน ภาคปกติ สาขาวิชาแขนงวิชาวิศวกรรมโซ่อุปทาน ภาคปกติ (ภาษาไทย ปกติ),0,0,16,50,51,0,13.2822,100.9267
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะวิทยาศาสตร์ประยุกต์,ฟิสิกส์,วท.บ.ฟิสิกส์วิศวกรรม สาขาวิชาวิศวกรรมโฟโตนิกส์ (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,40,48,30,10,13.8234,100.5135
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะวิทยาศาสตร์ประยุกต์,ฟิสิกส์,วท.บ.ฟิสิกส์วิศวกรรม สาขาวิชาวัสดุวิศวกรรม (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,40,48,30,10,13.8234,100.5135
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะครุศาสตร์อุตสาหกรรม,ไฟฟ้า,ค.อ.บ.วิศวกรรมไฟฟ้า สาขาวิชาวิศวกรรมอิเล็กทรอนิกส์และโทรคมนาคม (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,25,8,0,25,13.8234,100.5135
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะครุศาสตร์อุตสาหกรรม,ไฟฟ้า,ค.อ.บ.วิศวกรรมไฟฟ้า สาขาวิชาวิศวกรรมระบบไฟฟ้ากำลังและระบบควบคุม (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,25,8,0,13,13.8234,100.5135
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะครุศาสตร์อุตสาหกรรม,เครื่องกล,ค.อ.บ.วิศวกรรมการผลิตและอุตสาหการ (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,20,18,5,5,13.8234,100.5135
มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ,คณะครุศาสตร์อุตสาหกรรม,เครื่องกล,ค.อ.บ.วิศวกรรมเครื่องกล (หลักสูตร 5 ปี) (ภาษาไทย ปกติ) วิทยาเขต กรุงเทพฯ,200000,0,40,28,5,5,13.8234,100.5135
